TOKEN,PDATE,INTIME1,OUTTIME1,INTIME2,OUTTIME2,INTIME3,OUTTIME3,INTIME4,OUTTIME4,INTIME,OUTTIME,TOTALTIME,REMARKS,MODE,PUNCH_STATUS,OT,SHIFT_STATUS,SHIFT_ST,SHIFT_ED,WORKHRS
10006,2025-09-10 00:00:00,2025-09-10 07:24,2025-09-10 15:31,,,,,,,2025-09-10 07:24:00,2025-09-10 15:31:00,08:07,,1.0,PR,0:07,HK,2025-09-10 07:30:00,2025-09-10 13:30:00,8.0
10006,2025-09-11 00:00:00,2025-09-11 07:22,2025-09-11 15:32,,,,,,,2025-09-11 07:22:00,2025-09-11 15:32:00,08:10,,1.0,PR,0:10,HK,2025-09-11 07:30:00,2025-09-11 13:30:00,8.0
10006,2025-09-12 00:00:00,2025-09-12 07:25,2025-09-12 15:31,,,,,,,2025-09-12 07:25:00,2025-09-12 15:31:00,08:06,,1.0,PR,0:05,HK,2025-09-12 07:30:00,2025-09-12 13:30:00,8.0
10006,2025-09-13 00:00:00,2025-09-13 07:22,2025-09-13 15:42,,,,,,,2025-09-13 07:22:00,2025-09-13 15:42:00,08:20,,1.0,PR,0:20,HK,2025-09-13 07:30:00,2025-09-13 13:30:00,8.0
10006,2025-09-14 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-14 07:30:00,2025-09-14 13:30:00,8.0
10006,2025-09-15 00:00:00,2025-09-15 07:18,2025-09-15 15:35,,,,,,,2025-09-15 07:18:00,2025-09-15 15:35:00,08:17,,1.0,PR,0:17,HK,2025-09-15 07:30:00,2025-09-15 13:30:00,8.0
10006,2025-09-16 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-16 07:30:00,2025-09-16 13:30:00,8.0
10006,2025-09-17 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-17 07:30:00,2025-09-17 13:30:00,8.0
10006,2025-09-18 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-18 07:30:00,2025-09-18 13:30:00,8.0
10006,2025-09-19 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-19 07:30:00,2025-09-19 13:30:00,8.0
10006,2025-09-20 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-20 07:30:00,2025-09-20 13:30:00,8.0
10006,2025-09-21 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-21 07:30:00,2025-09-21 13:30:00,8.0
10006,2025-09-22 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-22 07:30:00,2025-09-22 13:30:00,8.0
10006,2025-09-23 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-23 07:30:00,2025-09-23 13:30:00,8.0
10006,2025-09-24 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-24 07:30:00,2025-09-24 13:30:00,8.0
10006,2025-09-25 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-25 07:30:00,2025-09-25 13:30:00,8.0
10006,2025-09-26 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-26 07:30:00,2025-09-26 13:30:00,8.0
10006,2025-09-27 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-27 07:30:00,2025-09-27 13:30:00,8.0
10006,2025-09-28 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-28 07:30:00,2025-09-28 13:30:00,8.0
10006,2025-09-29 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-29 07:30:00,2025-09-29 13:30:00,8.0
10006,2025-09-30 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-30 07:30:00,2025-09-30 13:30:00,8.0
10007,2025-09-01 00:00:00,2025-09-01 07:28,2025-09-01 15:32,,,,,,,2025-09-01 07:28:00,2025-09-01 15:32:00,08:04,,1.0,PR,0:03,HK,2025-09-01 07:30:00,2025-09-01 13:30:00,8.0
10007,2025-09-02 00:00:00,2025-09-02 07:30,2025-09-02 15:30,,,,,,,2025-09-02 07:30:00,2025-09-02 15:30:00,08:00,,1.0,PR,0:00,HK,2025-09-02 07:30:00,2025-09-02 13:30:00,8.0
10007,2025-09-03 00:00:00,2025-09-03 07:32,2025-09-03 15:32,,,,,,,2025-09-03 07:32:00,2025-09-03 15:32:00,08:00,,1.0,PR,0:00,HK,2025-09-03 07:30:00,2025-09-03 13:30:00,8.0
10007,2025-09-04 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-04 07:30:00,2025-09-04 13:30:00,8.0
10007,2025-09-05 00:00:00,2025-09-05 07:27,2025-09-05 15:30,,,,,,,2025-09-05 07:27:00,2025-09-05 15:30:00,08:03,,1.0,PR,0:03,HK,2025-09-05 07:30:00,2025-09-05 13:30:00,8.0
10007,2025-09-06 00:00:00,2025-09-06 07:24,2025-09-06 15:31,,,,,,,2025-09-06 07:24:00,2025-09-06 15:31:00,08:07,,1.0,PR,0:07,HK,2025-09-06 07:30:00,2025-09-06 13:30:00,8.0
10007,2025-09-07 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-07 07:30:00,2025-09-07 13:30:00,8.0
10007,2025-09-08 00:00:00,2025-09-08 07:25,2025-09-08 15:31,,,,,,,2025-09-08 07:25:00,2025-09-08 15:31:00,08:06,,1.0,PR,0:05,HK,2025-09-08 07:30:00,2025-09-08 13:30:00,8.0
10007,2025-09-09 00:00:00,2025-09-09 07:12,2025-09-09 15:31,,,,,,,2025-09-09 07:12:00,2025-09-09 15:31:00,08:19,,1.0,PR,0:19,HK,2025-09-09 07:30:00,2025-09-09 13:30:00,8.0
10007,2025-09-10 00:00:00,2025-09-10 07:26,2025-09-10 15:31,,,,,,,2025-09-10 07:26:00,2025-09-10 15:31:00,08:05,,1.0,PR,0:05,HK,2025-09-10 07:30:00,2025-09-10 13:30:00,8.0
10007,2025-09-11 00:00:00,2025-09-11 07:22,2025-09-11 15:32,,,,,,,2025-09-11 07:22:00,2025-09-11 15:32:00,08:10,,1.0,PR,0:10,HK,2025-09-11 07:30:00,2025-09-11 13:30:00,8.0
10007,2025-09-12 00:00:00,2025-09-12 07:28,2025-09-12 15:31,,,,,,,2025-09-12 07:28:00,2025-09-12 15:31:00,08:03,,1.0,PR,0:03,HK,2025-09-12 07:30:00,2025-09-12 13:30:00,8.0
10007,2025-09-13 00:00:00,2025-09-13 07:37,2025-09-13 15:32,,,,,,,2025-09-13 07:37:00,2025-09-13 15:32:00,07:55,,1.0,HD,0:00,HK,2025-09-13 07:30:00,2025-09-13 13:30:00,8.0
10007,2025-09-14 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-14 07:30:00,2025-09-14 13:30:00,8.0
10007,2025-09-15 00:00:00,2025-09-15 07:28,2025-09-15 15:33,,,,,,,2025-09-15 07:28:00,2025-09-15 15:33:00,08:05,,1.0,PR,0:05,HK,2025-09-15 07:30:00,2025-09-15 13:30:00,8.0
10007,2025-09-16 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-16 07:30:00,2025-09-16 13:30:00,8.0
10007,2025-09-17 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-17 07:30:00,2025-09-17 13:30:00,8.0
10007,2025-09-18 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-18 07:30:00,2025-09-18 13:30:00,8.0
10007,2025-09-19 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-19 07:30:00,2025-09-19 13:30:00,8.0
10007,2025-09-20 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-20 07:30:00,2025-09-20 13:30:00,8.0
10007,2025-09-21 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-21 07:30:00,2025-09-21 13:30:00,8.0
10007,2025-09-22 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-22 07:30:00,2025-09-22 13:30:00,8.0
10007,2025-09-23 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-23 07:30:00,2025-09-23 13:30:00,8.0
10007,2025-09-24 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-24 07:30:00,2025-09-24 13:30:00,8.0
10007,2025-09-25 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-25 07:30:00,2025-09-25 13:30:00,8.0
10007,2025-09-26 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-26 07:30:00,2025-09-26 13:30:00,8.0
10007,2025-09-27 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-27 07:30:00,2025-09-27 13:30:00,8.0
10007,2025-09-28 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-28 07:30:00,2025-09-28 13:30:00,8.0
10007,2025-09-29 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-29 07:30:00,2025-09-29 13:30:00,8.0
10007,2025-09-30 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-30 07:30:00,2025-09-30 13:30:00,8.0
10009,2025-09-01 00:00:00,2025-09-01 09:48,2025-09-01 11:59,,,,,,,2025-09-01 09:48:00,2025-09-01 11:59:00,02:11,,1.0,HD,0:00,1S,2025-09-01 07:00:00,2025-09-01 14:00:00,7.0
10009,2025-09-02 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-02 07:00:00,2025-09-02 14:00:00,7.0
10009,2025-09-03 00:00:00,2025-09-03 10:26,2025-09-03 12:12,,,,,,,2025-09-03 10:26:00,2025-09-03 12:12:00,01:46,,1.0,HD,0:00,1S,2025-09-03 07:00:00,2025-09-03 14:00:00,7.0
10009,2025-09-04 00:00:00,2025-09-04 10:14,2025-09-04 11:58,,,,,,,2025-09-04 10:14:00,2025-09-04 11:58:00,01:44,,1.0,HD,0:00,1S,2025-09-04 07:00:00,2025-09-04 14:00:00,7.0
10009,2025-09-05 00:00:00,2025-09-05 10:07,2025-09-05 12:00,,,,,,,2025-09-05 10:07:00,2025-09-05 12:00:00,01:53,,1.0,HD,0:00,1S,2025-09-05 07:00:00,2025-09-05 14:00:00,7.0
10009,2025-09-06 00:00:00,2025-09-06 09:59,2025-09-06 12:28,,,,,,,2025-09-06 09:59:00,2025-09-06 12:28:00,02:29,,1.0,HD,0:00,1S,2025-09-06 07:00:00,2025-09-06 14:00:00,7.0
10009,2025-09-07 00:00:00,2025-09-07 10:08,2025-09-07 12:00,,,,,,,2025-09-07 10:08:00,2025-09-07 12:00:00,01:52,,1.0,HD,0:00,1S,2025-09-07 07:00:00,2025-09-07 14:00:00,7.0
10009,2025-09-08 00:00:00,2025-09-08 10:00,2025-09-08 11:53,,,,,,,2025-09-08 10:00:00,2025-09-08 11:53:00,01:53,,1.0,HD,0:00,1S,2025-09-08 07:00:00,2025-09-08 14:00:00,7.0
10009,2025-09-09 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-09 07:00:00,2025-09-09 14:00:00,7.0
10009,2025-09-10 00:00:00,2025-09-10 10:13,2025-09-10 12:11,,,,,,,2025-09-10 10:13:00,2025-09-10 12:11:00,01:58,,1.0,HD,0:00,1S,2025-09-10 07:00:00,2025-09-10 14:00:00,7.0
10009,2025-09-11 00:00:00,2025-09-11 09:59,2025-09-11 12:12,,,,,,,2025-09-11 09:59:00,2025-09-11 12:12:00,02:13,,1.0,HD,0:00,1S,2025-09-11 07:00:00,2025-09-11 14:00:00,7.0
10009,2025-09-12 00:00:00,2025-09-12 10:08,2025-09-12 12:00,,,,,,,2025-09-12 10:08:00,2025-09-12 12:00:00,01:52,,1.0,HD,0:00,1S,2025-09-12 07:00:00,2025-09-12 14:00:00,7.0
10009,2025-09-13 00:00:00,2025-09-13 10:12,2025-09-13 12:00,,,,,,,2025-09-13 10:12:00,2025-09-13 12:00:00,01:48,,1.0,HD,0:00,1S,2025-09-13 07:00:00,2025-09-13 14:00:00,7.0
10009,2025-09-14 00:00:00,2025-09-14 09:59,2025-09-14 12:00,,,,,,,2025-09-14 09:59:00,2025-09-14 12:00:00,02:01,,1.0,HD,0:00,1S,2025-09-14 07:00:00,2025-09-14 14:00:00,7.0
10009,2025-09-15 00:00:00,2025-09-15 09:58,2025-09-15 12:07,,,,,,,2025-09-15 09:58:00,2025-09-15 12:07:00,02:09,,1.0,HD,0:00,1S,2025-09-15 07:00:00,2025-09-15 14:00:00,7.0
10009,2025-09-16 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-16 07:00:00,2025-09-16 14:00:00,7.0
10009,2025-09-17 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-17 07:00:00,2025-09-17 14:00:00,7.0
10009,2025-09-18 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-18 07:00:00,2025-09-18 14:00:00,7.0
10009,2025-09-19 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-19 07:00:00,2025-09-19 14:00:00,7.0
10009,2025-09-20 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-20 07:00:00,2025-09-20 14:00:00,7.0
10009,2025-09-21 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-21 07:00:00,2025-09-21 14:00:00,7.0
10009,2025-09-22 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-22 07:00:00,2025-09-22 14:00:00,7.0
10009,2025-09-23 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-23 07:00:00,2025-09-23 14:00:00,7.0
10009,2025-09-24 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-24 07:00:00,2025-09-24 14:00:00,7.0
10009,2025-09-25 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-25 07:00:00,2025-09-25 14:00:00,7.0
10009,2025-09-26 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-26 07:00:00,2025-09-26 14:00:00,7.0
10009,2025-09-27 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-27 07:00:00,2025-09-27 14:00:00,7.0
10009,2025-09-28 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-28 07:00:00,2025-09-28 14:00:00,7.0
10009,2025-09-29 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-29 07:00:00,2025-09-29 14:00:00,7.0
10009,2025-09-30 00:00:00,,,,,,,,,,,,,,AB,0:00,1S,2025-09-30 07:00:00,2025-09-30 14:00:00,7.0
10010,2025-09-01 00:00:00,2025-09-01 07:39,2025-09-01 15:39,,,,,,,2025-09-01 07:39:00,2025-09-01 15:39:00,08:00,,1.0,PR,0:00,HK,2025-09-01 07:30:00,2025-09-01 13:30:00,8.0
10010,2025-09-02 00:00:00,2025-09-02 07:30,2025-09-02 15:31,,,,,,,2025-09-02 07:30:00,2025-09-02 15:31:00,08:01,,1.0,PR,0:01,HK,2025-09-02 07:30:00,2025-09-02 13:30:00,8.0
10010,2025-09-03 00:00:00,2025-09-03 07:25,2025-09-03 15:32,,,,,,,2025-09-03 07:25:00,2025-09-03 15:32:00,08:07,,1.0,PR,0:07,HK,2025-09-03 07:30:00,2025-09-03 13:30:00,8.0
10010,2025-09-04 00:00:00,2025-09-04 07:26,2025-09-04 15:29,,,,,,,2025-09-04 07:26:00,2025-09-04 15:29:00,08:03,,1.0,PR,0:03,HK,2025-09-04 07:30:00,2025-09-04 13:30:00,8.0
10010,2025-09-05 00:00:00,2025-09-05 07:28,2025-09-05 15:30,,,,,,,2025-09-05 07:28:00,2025-09-05 15:30:00,08:02,,1.0,PR,0:01,HK,2025-09-05 07:30:00,2025-09-05 13:30:00,8.0
10010,2025-09-06 00:00:00,2025-09-06 07:33,2025-09-06 15:31,2025-09-06 07:33,2025-09-08 07:25,2025-09-06 07:33,2025-09-08 15:31,,,2025-09-06 07:33:00,2025-09-08 15:31:00,15:48,#,1.0,PR,47:58,HK,2025-09-06 07:30:00,2025-09-06 13:30:00,8.0
10010,2025-09-07 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-07 07:30:00,2025-09-07 13:30:00,8.0
10010,2025-09-08 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-08 07:30:00,2025-09-08 13:30:00,8.0
10010,2025-09-09 00:00:00,2025-09-09 07:30,2025-09-09 15:31,,,,,,,2025-09-09 07:30:00,2025-09-09 15:31:00,08:01,,1.0,PR,0:01,HK,2025-09-09 07:30:00,2025-09-09 13:30:00,8.0
10010,2025-09-10 00:00:00,2025-09-10 07:26,2025-09-10 15:32,,,,,,,2025-09-10 07:26:00,2025-09-10 15:32:00,08:06,,1.0,PR,0:05,HK,2025-09-10 07:30:00,2025-09-10 13:30:00,8.0
10010,2025-09-11 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-11 07:30:00,2025-09-11 13:30:00,8.0
10010,2025-09-12 00:00:00,2025-09-12 07:28,2025-09-12 15:32,,,,,,,2025-09-12 07:28:00,2025-09-12 15:32:00,08:04,,1.0,PR,0:03,HK,2025-09-12 07:30:00,2025-09-12 13:30:00,8.0
10010,2025-09-13 00:00:00,2025-09-13 07:37,2025-09-13 15:32,,,,,,,2025-09-13 07:37:00,2025-09-13 15:32:00,07:55,,1.0,HD,0:00,HK,2025-09-13 07:30:00,2025-09-13 13:30:00,8.0
10010,2025-09-14 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-14 07:30:00,2025-09-14 13:30:00,8.0
10010,2025-09-15 00:00:00,2025-09-15 07:39,2025-09-15 15:38,,,,,,,2025-09-15 07:39:00,2025-09-15 15:38:00,07:59,,1.0,HD,0:00,HK,2025-09-15 07:30:00,2025-09-15 13:30:00,8.0
10010,2025-09-16 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-16 07:30:00,2025-09-16 13:30:00,8.0
10010,2025-09-17 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-17 07:30:00,2025-09-17 13:30:00,8.0
10010,2025-09-18 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-18 07:30:00,2025-09-18 13:30:00,8.0
10010,2025-09-19 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-19 07:30:00,2025-09-19 13:30:00,8.0
10010,2025-09-20 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-20 07:30:00,2025-09-20 13:30:00,8.0
10010,2025-09-21 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-21 07:30:00,2025-09-21 13:30:00,8.0
10010,2025-09-22 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-22 07:30:00,2025-09-22 13:30:00,8.0
10010,2025-09-23 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-23 07:30:00,2025-09-23 13:30:00,8.0
10010,2025-09-24 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-24 07:30:00,2025-09-24 13:30:00,8.0
10010,2025-09-25 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-25 07:30:00,2025-09-25 13:30:00,8.0
10010,2025-09-26 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-26 07:30:00,2025-09-26 13:30:00,8.0
10010,2025-09-27 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-27 07:30:00,2025-09-27 13:30:00,8.0
10010,2025-09-28 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-28 07:30:00,2025-09-28 13:30:00,8.0
10010,2025-09-29 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-29 07:30:00,2025-09-29 13:30:00,8.0
10010,2025-09-30 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-30 07:30:00,2025-09-30 13:30:00,8.0
10011,2025-09-01 00:00:00,2025-09-01 07:25,2025-09-01 15:32,,,,,,,2025-09-01 07:25:00,2025-09-01 15:32:00,08:07,,1.0,PR,0:07,HK,2025-09-01 07:30:00,2025-09-01 13:30:00,8.0
10011,2025-09-02 00:00:00,2025-09-02 07:20,2025-09-02 15:30,,,,,,,2025-09-02 07:20:00,2025-09-02 15:30:00,08:10,,1.0,PR,0:10,HK,2025-09-02 07:30:00,2025-09-02 13:30:00,8.0
10011,2025-09-03 00:00:00,2025-09-03 07:28,2025-09-03 15:32,,,,,,,2025-09-03 07:28:00,2025-09-03 15:32:00,08:04,,1.0,PR,0:03,HK,2025-09-03 07:30:00,2025-09-03 13:30:00,8.0
10011,2025-09-04 00:00:00,2025-09-04 07:26,2025-09-04 15:29,,,,,,,2025-09-04 07:26:00,2025-09-04 15:29:00,08:03,,1.0,PR,0:03,HK,2025-09-04 07:30:00,2025-09-04 13:30:00,8.0
10011,2025-09-05 00:00:00,2025-09-05 07:25,2025-09-05 15:30,,,,,,,2025-09-05 07:25:00,2025-09-05 15:30:00,08:05,,1.0,PR,0:05,HK,2025-09-05 07:30:00,2025-09-05 13:30:00,8.0
10011,2025-09-06 00:00:00,2025-09-06 07:31,2025-09-06 15:31,,,,,,,2025-09-06 07:31:00,2025-09-06 15:31:00,08:00,,1.0,PR,0:00,HK,2025-09-06 07:30:00,2025-09-06 13:30:00,8.0
10011,2025-09-07 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-07 07:30:00,2025-09-07 13:30:00,8.0
10011,2025-09-08 00:00:00,2025-09-08 07:22,2025-09-08 15:31,,,,,,,2025-09-08 07:22:00,2025-09-08 15:31:00,08:09,,1.0,PR,0:09,HK,2025-09-08 07:30:00,2025-09-08 13:30:00,8.0
10011,2025-09-09 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-09 07:30:00,2025-09-09 13:30:00,8.0
10011,2025-09-10 00:00:00,2025-09-10 07:16,2025-09-10 15:31,,,,,,,2025-09-10 07:16:00,2025-09-10 15:31:00,08:15,,1.0,PR,0:15,HK,2025-09-10 07:30:00,2025-09-10 13:30:00,8.0
10011,2025-09-11 00:00:00,2025-09-11 07:33,2025-09-11 15:32,,,,,,,2025-09-11 07:33:00,2025-09-11 15:32:00,07:59,,1.0,HD,0:00,HK,2025-09-11 07:30:00,2025-09-11 13:30:00,8.0
10011,2025-09-12 00:00:00,2025-09-12 07:31,2025-09-12 15:31,,,,,,,2025-09-12 07:31:00,2025-09-12 15:31:00,08:00,,1.0,PR,0:00,HK,2025-09-12 07:30:00,2025-09-12 13:30:00,8.0
10011,2025-09-13 00:00:00,2025-09-13 07:28,2025-09-13 15:32,,,,,,,2025-09-13 07:28:00,2025-09-13 15:32:00,08:04,,1.0,PR,0:03,HK,2025-09-13 07:30:00,2025-09-13 13:30:00,8.0
10011,2025-09-14 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-14 07:30:00,2025-09-14 13:30:00,8.0
10011,2025-09-15 00:00:00,2025-09-15 07:38,2025-09-15 15:38,,,,,,,2025-09-15 07:38:00,2025-09-15 15:38:00,08:00,,1.0,PR,0:00,HK,2025-09-15 07:30:00,2025-09-15 13:30:00,8.0
10011,2025-09-16 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-16 07:30:00,2025-09-16 13:30:00,8.0
10011,2025-09-17 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-17 07:30:00,2025-09-17 13:30:00,8.0
10011,2025-09-18 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-18 07:30:00,2025-09-18 13:30:00,8.0
10011,2025-09-19 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-19 07:30:00,2025-09-19 13:30:00,8.0
10011,2025-09-20 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-20 07:30:00,2025-09-20 13:30:00,8.0
10011,2025-09-21 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-21 07:30:00,2025-09-21 13:30:00,8.0
10011,2025-09-22 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-22 07:30:00,2025-09-22 13:30:00,8.0
10011,2025-09-23 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-23 07:30:00,2025-09-23 13:30:00,8.0
10011,2025-09-24 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-24 07:30:00,2025-09-24 13:30:00,8.0
10011,2025-09-25 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-25 07:30:00,2025-09-25 13:30:00,8.0
10011,2025-09-26 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-26 07:30:00,2025-09-26 13:30:00,8.0
10011,2025-09-27 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-27 07:30:00,2025-09-27 13:30:00,8.0
10011,2025-09-28 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-28 07:30:00,2025-09-28 13:30:00,8.0
10011,2025-09-29 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-29 07:30:00,2025-09-29 13:30:00,8.0
10011,2025-09-30 00:00:00,,,,,,,,,,,,,,AB,0:00,HK,2025-09-30 07:30:00,2025-09-30 13:30:00,8.0
